,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
500,6429875,0.74,FALSE,Noord-West,52.4087,4.90498,Entire home/apt,6,3,3,15,225,4,101,TRUE,0,0,4.97,FALSE,37.5,900,0.12,0.18,0.23,4.99,0.01369863,1124.794521
501,6430582,0.5,FALSE,De Baarsjes - Oud-West,52.37088,4.86814,Entire home/apt,4,2,3,26,645,4,14,TRUE,0,0,4.16,TRUE,161.2,2580,0.08,0.11,0.33,10.99,0.060273973,3225
502,6441316,0.73,TRUE,De Pijp - Rivierenbuurt,52.356,4.88861,Private room,2,1,3,7,97,1,40,TRUE,2,8,4.83,FALSE,48.5,97,0.06,0.11,0.16,4.99,0.627118644,594.6045198
503,6442389,0.95,FALSE,De Pijp - Rivierenbuurt,52.34825,4.90924,Entire home/apt,4,2,3,13,300,5,10,TRUE,0,0,4.9,FALSE,75,1500,0.08,0.24,0.29,4.99,0.021917808,1487.671233
504,6447564,0.61,FALSE,De Pijp - Rivierenbuurt,52.35025,4.89325,Entire home/apt,4,2,3,4,126,3,28,TRUE,0,0,5,FALSE,31.5,378,0.06,0.2,0.15,4.99,0.002739726,1060.90411
505,6463787,0.6,FALSE,Noord-Oost,52.4147,5.02643,Entire home/apt,3,2,2,6,85,3,101,TRUE,0,0,4.89,FALSE,28.33,255,0.05,0.12,0.14,4.99,0.263013699,425
506,6471162,0.69,FALSE,Centrum-Oost,52.360474,4.892034,Entire home/apt,4,2,2,4,160,5,12,TRUE,0,0,4.92,FALSE,40,800,0.08,0.13,0.27,4.99,0.02739726,815.8219178
507,6487791,1,FALSE,De Baarsjes - Oud-West,52.36939,4.85912,Private room,2,1,4,6,100,3,101,TRUE,0,0,4,FALSE,50,300,0.05,0.13,0.18,4.99,0,500
508,6524982,0.67,FALSE,De Baarsjes - Oud-West,52.36923,4.86838,Entire home/apt,4,2,5,14,320,4,101,TRUE,0,0,4.63,FALSE,80,1280,0.13,0.28,0.22,4.99,0,1600
509,6532120,1,FALSE,Bos en Lommer,52.3754,4.86312,Entire home/apt,2,1,1,1,105,4,30,TRUE,0,0,4.86,FALSE,52.5,420,0.07,0.16,0.19,4.99,0,523.4931507
510,6594177,0.76,FALSE,Centrum-West,52.37595,4.87907,Entire home/apt,2,1,1,9,200,3,101,TRUE,0,0,4.93,FALSE,100,600,0.07,0.18,0.22,4.99,0,1000
511,6605182,0.78,TRUE,Centrum-Oost,52.36324,4.89884,Private room,2,1,1,6,238,1,101,TRUE,4,3,4.9,FALSE,119,238,0.03,0.16,0.24,4.99,0.096153846,1310.384615
512,6619931,0.6,FALSE,De Baarsjes - Oud-West,52.36887,4.8663,Entire home/apt,4,2,3,15,280,3,101,TRUE,0,0,4.88,FALSE,70,840,0.1,0.19,0.28,4.99,0.010958904,1403.835616
513,6629852,0.46,FALSE,Centrum-Oost,52.36591,4.90712,Private room,2,1,1,4,120,3,-38,TRUE,0,0,4.93,FALSE,60,360,0.07,0.11,0.16,4.99,0,616.9863014
514,6633038,0.1,FALSE,Centrum-West,52.37464,4.8782,Entire home/apt,4,2,4,10,282,3,101,TRUE,0,0,4.9,FALSE,70.5,846,0.15,0.13,0.25,4.99,0,1410.616438
515,6656481,1,FALSE,Westerpark,52.38139,4.86866,Entire home/apt,2,1,2,8,130,3,40,TRUE,0,0,4.62,FALSE,65,390,0.07,0.15,0.15,4.99,0.010958904,651.0958904
516,6668354,0.88,TRUE,Centrum-West,52.3839,4.89202,Private room,2,1,2,5,105,3,101,TRUE,4,4,4.86,TRUE,52.5,315,0.05,0.16,0.18,4.99,0.605479452,525
517,6718474,0.75,FALSE,Centrum-West,52.38411,4.8846,Entire home/apt,2,1,1,6,164,5,30,TRUE,0,0,4.63,FALSE,82,820,0.07,0.14,0.24,4.99,0,821.2328767
518,6727439,0.67,FALSE,De Baarsjes - Oud-West,52.3606,4.85591,Entire home/apt,2,1,1,2,112,4,19,TRUE,0,0,5,FALSE,56,448,0.07,0.14,0.17,4.99,0,560
519,6732776,0.09,FALSE,Zuid,52.34973,4.87652,Entire home/apt,4,2,3,11,300,2,30,TRUE,0,0,4.87,FALSE,75,600,0.13,0.22,0.25,4.99,0.476190476,2000
520,6735459,0.5,TRUE,Centrum-West,52.36894,4.88657,Entire home/apt,2,1,1,6,185,7,-76,TRUE,3,2,4.85,FALSE,92.5,1295,0.08,0.17,0.2,4.99,0.561643836,944.9863014
521,6745944,0.53,FALSE,Westerpark,52.38211,4.87291,Entire home/apt,2,1,1,7,126,4,100,TRUE,5,1,4.68,FALSE,63,504,0.07,0.23,0.18,4.99,0.090410959,440.2054795
522,6764251,1,FALSE,Westerpark,52.38345,4.87251,Entire home/apt,4,2,2,13,269,6,30,TRUE,0,0,4.94,FALSE,67.25,1614,0.1,0.19,0.18,4.99,0,1345
523,6781848,1,FALSE,Bos en Lommer,52.38071,4.85738,Entire home/apt,2,1,1,10,170,3,60,TRUE,0,0,4.85,FALSE,85,510,0.07,0.22,0.22,4.99,0.030136986,839.6712329
524,6801759,1,TRUE,De Baarsjes - Oud-West,52.36846,4.87389,Private room,2,1,1,6,120,3,101,TRUE,0,1,4.82,TRUE,60,360,0.07,0.14,0.2,4.99,0.005509642,483.5950413
525,6803889,0.5,TRUE,Zuid,52.35053,4.85961,Entire home/apt,4,2,2,13,207,2,101,TRUE,17,3,4.87,TRUE,51.75,414,0.06,0.21,0.3,4.99,0.903846154,1125
526,6806602,0,FALSE,Oud-Noord,52.39976,4.90331,Entire home/apt,4,2,3,15,258,3,30,TRUE,0,0,4.71,FALSE,64.5,774,0.12,0.21,0.16,4.99,0.059440559,1477.43007
527,6816107,1,FALSE,De Baarsjes - Oud-West,52.37298,4.85418,Entire home/apt,2,1,1,1,129,4,101,TRUE,0,2,4.75,TRUE,64.5,516,0.07,0.16,0.17,4.99,0.02739726,612.6027397
528,6819536,0.6,TRUE,Centrum-Oost,52.37046,4.91136,Entire home/apt,2,1,1,9,164,5,101,TRUE,0,3,4.9,FALSE,82,820,0.08,0.17,0.18,4.99,0.630136986,803.3561644
529,6819794,0.2,FALSE,Oud-Oost,52.35556,4.91198,Entire home/apt,2,1,1,7,180,28,31,TRUE,20,0,4.38,FALSE,90,5040,0.07,0.19,0.15,4.99,0.775342466,900
530,6820290,0.58,FALSE,Centrum-Oost,52.36457,4.91142,Entire home/apt,2,1,1,3,170,30,101,TRUE,4,0,4.76,FALSE,85,5100,0.07,0.17,0.21,4.99,0.421917808,837.0547945
531,6826043,0,FALSE,Oud-Noord,52.39483,4.91477,Entire home/apt,4,2,2,8,210,4,30,TRUE,7,0,4.69,FALSE,52.5,840,0.06,0.17,0.18,4.99,0.082191781,1050
532,6830226,0.24,FALSE,Oud-Oost,52.35194,4.91335,Entire home/apt,1,1,1,5,89,5,11,TRUE,4,0,4.74,FALSE,89,445,0.06,0.11,0.16,4.99,0.778082192,445
533,6838383,1,TRUE,Centrum-West,52.36786,4.87836,Entire home/apt,2,1,1,4,150,3,30,TRUE,0,0,4.67,FALSE,75,450,0.1,0.25,0.19,4.99,0,929.6575342
534,6845563,0.63,FALSE,Oud-Oost,52.36545,4.92532,Entire home/apt,2,1,1,1,110,5,20,TRUE,0,0,4.97,FALSE,55,550,0.06,0.15,0.12,4.99,0.035616438,566.0273973
535,6850043,0.62,FALSE,Noord-Oost,52.3794,4.96613,Entire home/apt,4,2,4,7,119,3,14,TRUE,3,2,4.92,FALSE,29.75,357,0.07,0.1,0.16,4.99,0.106849315,595
536,6863052,0.52,FALSE,De Pijp - Rivierenbuurt,52.35736,4.90468,Entire home/apt,2,1,1,7,250,4,101,TRUE,0,0,4.86,FALSE,125,1000,0.1,0.27,0.18,4.99,0,1250
537,6907368,0.13,FALSE,Centrum-West,52.37384,4.88185,Entire home/apt,2,1,1,6,250,4,101,TRUE,5,1,4.8,FALSE,125,1000,0.1,0.27,0.35,4.99,0.438356164,1250
538,6920719,0.73,FALSE,De Baarsjes - Oud-West,52.37115,4.86696,Private room,2,1,1,4,110,4,30,TRUE,4,5,4.8,FALSE,55,440,0.05,0.17,0.18,4.99,0.750684932,544.2876712
539,6942100,0,FALSE,De Pijp - Rivierenbuurt,52.3563,4.88911,Entire home/apt,2,1,1,8,132,3,22,TRUE,0,0,4.7,FALSE,66,396,0.06,0.14,0.19,4.99,0,659.2465753
540,6966341,0.33,FALSE,Centrum-West,52.37061,4.88088,Entire home/apt,4,2,3,15,500,3,101,TRUE,1,0,4.43,TRUE,125,1500,0.09,0.1,0.26,10.99,0.019178082,2500
541,6982667,1,FALSE,Oud-Noord,52.3986,4.92161,Entire home/apt,4,2,3,4,150,3,101,TRUE,0,0,4.73,TRUE,37.5,450,0.06,0.23,0.2,4.99,0,762.9726027
542,6989796,0.55,FALSE,Centrum-Oost,52.36115,4.896,Entire home/apt,3,2,2,9,195,7,101,TRUE,0,0,4.64,FALSE,65,1365,0.07,0.28,0.17,4.99,0.134246575,873.7534247
543,7007415,1,FALSE,Oud-Oost,52.35158,4.91161,Entire home/apt,2,1,1,5,180,4,14,TRUE,0,0,4.85,FALSE,90,720,0.07,0.23,0.23,4.99,0,900
544,7015007,0,FALSE,Bos en Lommer,52.38228,4.85217,Entire home/apt,4,2,2,3,275,10,109,TRUE,0,0,4.75,FALSE,68.75,2750,0.09,0.2,0.25,4.99,0.904109589,1375
545,7017061,0.2,FALSE,Oostelijk Havengebied - Indische Buurt,52.36426,4.9424,Entire home/apt,4,2,4,4,110,3,14,TRUE,0,0,5,FALSE,27.5,330,0.08,0.1,0.17,4.99,0,550
546,7058094,0,FALSE,Zuid,52.35297,4.85206,Entire home/apt,5,3,3,16,333,7,30,TRUE,5,0,4.78,FALSE,66.6,2331,0.1,0.2,0.32,4.99,0.709589041,1665
547,7109857,0.83,FALSE,IJburg - Zeeburgereiland,52.36207,4.97713,Entire home/apt,4,2,2,4,159,4,8,TRUE,0,0,4.86,FALSE,39.75,636,0.06,0.17,0.18,4.99,0,792.739726
548,7111455,1,FALSE,Noord-West,52.42512,4.88842,Private room,3,1,3,5,75,3,7,TRUE,9,3,4.89,FALSE,25,225,0.06,0.12,0.17,4.99,0.05801105,422.7071823
549,7159415,0.9,FALSE,De Baarsjes - Oud-West,52.37007,4.84877,Entire home/apt,2,1,1,3,122,7,12,TRUE,1,0,4.83,TRUE,61,854,0.06,0.1,0.19,4.99,0.068493151,550.4794521
550,7201865,0.89,FALSE,De Baarsjes - Oud-West,52.36282,4.86005,Entire home/apt,2,1,1,2,109,3,30,TRUE,0,0,4.91,FALSE,54.5,327,0.06,0.16,0.21,4.99,0,548.2587859
551,7224738,1,FALSE,De Baarsjes - Oud-West,52.36482,4.87474,Private room,2,1,1,3,133,3,101,TRUE,0,0,4.92,FALSE,66.5,399,0.07,0.1,0.16,4.99,0.41369863,664.2465753
552,7260210,1,FALSE,Bos en Lommer,52.38206,4.85036,Entire home/apt,2,1,2,11,206,3,7,TRUE,1,2,4.88,FALSE,103,618,0.07,0.25,0.18,4.99,0.087671233,937.1917808
553,7324648,1,FALSE,De Baarsjes - Oud-West,52.37056,4.86855,Entire home/apt,5,3,4,14,231,3,35,TRUE,0,1,4.81,FALSE,46.2,693,0.06,0.21,0.28,4.99,0.010958904,1154.561644
554,7332860,0,FALSE,IJburg - Zeeburgereiland,52.35458,4.99522,Private room,1,1,1,1,45,-76,101,TRUE,0,0,4.64,FALSE,45,8100,0.11,0.09,0.16,0.99,0.342465753,240.5479452
555,7335372,1,FALSE,De Baarsjes - Oud-West,52.36495,4.85858,Private room,2,1,1,7,186,1,101,TRUE,4,1,4.33,TRUE,93,186,0.08,0.21,0.18,4.99,0.666666667,1408.333333
556,7338230,0.69,FALSE,Centrum-Oost,52.36832,4.93039,Entire home/apt,4,2,4,16,229,4,101,TRUE,0,0,4.96,FALSE,57.25,916,0.11,0.07,0.21,4.99,0,1125.684932
557,7352133,0.67,FALSE,De Baarsjes - Oud-West,52.36073,4.85525,Entire home/apt,3,2,2,5,156,4,101,TRUE,0,1,5,FALSE,52,624,0.08,0.22,0.19,4.99,0,782.0410959
558,7379564,1,FALSE,De Baarsjes - Oud-West,52.35913,4.85134,Entire home/apt,4,2,2,11,307,3,31,TRUE,3,1,4.87,FALSE,76.75,921,0.16,0.26,0.26,4.99,0.008219178,1010.273973
559,7382264,0,FALSE,IJburg - Zeeburgereiland,52.35379,4.9956,Private room,2,1,1,1,45,-76,101,TRUE,30,0,4.54,TRUE,22.5,8100,0.09,0.1,0.14,0.99,0.095890411,237.8082192
560,7394725,0.5,FALSE,Bos en Lommer,52.37928,4.85735,Entire home/apt,2,1,1,1,131,32,101,TRUE,25,0,4.77,FALSE,65.5,104800,0.05,0.15,0.16,4.99,0.893150685,653.4931507
561,7450864,0.54,FALSE,Oud-Noord,52.38735,4.91605,Entire home/apt,2,1,1,10,129,3,101,TRUE,0,0,4.86,FALSE,64.5,387,0.07,0.16,0.2,4.99,0,545.630137
562,7511434,0.11,FALSE,Oostelijk Havengebied - Indische Buurt,52.37187,4.94136,Entire home/apt,4,2,4,3,140,3,101,TRUE,0,0,4.83,FALSE,35,420,0.06,0.14,0.18,4.99,0.230136986,700
563,7539137,0.55,FALSE,De Baarsjes - Oud-West,52.36199,4.85525,Entire home/apt,2,1,1,5,104,3,30,TRUE,0,1,4.87,FALSE,52,312,0.05,0.11,0.18,4.99,0,521.369863
564,7555544,0.46,FALSE,Oud-Oost,52.35434,4.91858,Entire home/apt,4,2,2,9,271,4,101,TRUE,0,0,4.63,FALSE,67.75,1084,0.07,0.33,0.19,4.99,0.383561644,1356.849315
565,7566493,0.88,TRUE,De Pijp - Rivierenbuurt,52.35697,4.90516,Entire home/apt,3,2,1,16,199,3,60,TRUE,5,0,4.94,FALSE,66.3,597,0.06,0.2,0.21,4.99,0.01369863,993.630137
566,7597331,1,FALSE,De Baarsjes - Oud-West,52.36398,4.85847,Entire home/apt,2,1,1,2,94,3,7,TRUE,6,1,4.94,FALSE,47,282,0.07,0.08,0.15,4.99,0.016438356,631.4520548
567,7675556,0.91,FALSE,Zuid,52.34373,4.86065,Entire home/apt,4,2,5,4,145,3,101,TRUE,0,0,5,FALSE,36.25,435,0.06,0.16,0.17,4.99,0,777.6712329
568,7704803,1,TRUE,Centrum-Oost,52.36252,4.90424,Entire home/apt,4,2,3,6,304,3,101,TRUE,0,2,4.76,FALSE,76,912,0.07,0.15,0.29,4.99,0.641025641,1486.680912
569,7704893,0.08,FALSE,De Baarsjes - Oud-West,52.36551,4.85472,Entire home/apt,2,1,1,4,100,1,2,TRUE,11,0,4.53,FALSE,50,100,0.08,0.17,0.19,4.99,1,400
570,7743717,0,FALSE,De Pijp - Rivierenbuurt,52.34164,4.89379,Entire home/apt,4,2,3,20,600,4,21,TRUE,26,0,4.73,TRUE,150,2400,0.2,0.17,0.26,10.99,0.454794521,2435.616438
571,7757866,0.28,FALSE,De Pijp - Rivierenbuurt,52.35208,4.90807,Entire home/apt,3,2,1,9,69,3,101,TRUE,0,0,4.11,FALSE,23,207,0.04,0.1,0.16,2.99,0,505.890411
572,7786634,0.67,FALSE,Westerpark,52.38024,4.86973,Entire home/apt,2,1,1,9,220,2,101,TRUE,0,0,4.82,FALSE,110,440,0.08,0.2,0.17,4.99,0.038461538,1100
573,7786801,1,FALSE,Bos en Lommer,52.37778,4.86073,Entire home/apt,2,1,1,2,130,5,26,TRUE,0,0,4.73,FALSE,65,650,0.08,0.18,0.17,4.99,0,650
574,7787732,0.8,FALSE,De Baarsjes - Oud-West,52.36978,4.86029,Entire home/apt,2,1,1,4,120,3,40,TRUE,0,0,4.93,FALSE,60,360,0.05,0.14,0.16,4.99,0,600
575,7864783,1,FALSE,Westerpark,52.3826,4.86958,Entire home/apt,2,1,1,6,105,2,14,TRUE,8,2,4.86,FALSE,52.5,210,0.07,0.17,0.21,4.99,0.421052632,1250
576,7895182,0.97,FALSE,Bos en Lommer,52.37676,4.83955,Private room,2,1,1,2,86,3,6,TRUE,1,2,4.54,FALSE,43,258,0.05,0.12,0.15,4.99,0.04109589,394.3287671
577,7911798,0.79,FALSE,De Pijp - Rivierenbuurt,52.35238,4.89341,Entire home/apt,2,1,1,3,209,3,65,TRUE,0,1,4.55,TRUE,104.5,627,0.09,0.14,0.22,4.99,0,1005.477528
578,7924857,0.67,FALSE,De Baarsjes - Oud-West,52.36935,4.86748,Entire home/apt,6,3,5,15,492,2,101,TRUE,0,3,4.03,TRUE,82,984,0.08,0.27,0.28,10.99,0,2455.555556
579,7925449,0.71,FALSE,Zuid,52.35436,4.88316,Entire home/apt,4,2,2,9,179,3,31,TRUE,7,6,4.91,FALSE,44.75,537,0.07,0.17,0.2,4.99,0.073972603,947.9452055
580,7932992,0.48,FALSE,Zuid,52.34723,4.86015,Entire home/apt,3,2,2,8,135,5,101,TRUE,0,1,4.93,FALSE,45,675,0.06,0.19,0.15,4.99,0.021917808,755.8493151
581,7981030,0.8,FALSE,Bos en Lommer,52.3766,4.86164,Entire home/apt,2,1,2,4,175,6,30,TRUE,3,2,4.84,FALSE,87.5,1050,0.07,0.15,0.13,4.99,0.002777778,881.6666667
582,8006682,0.67,FALSE,De Baarsjes - Oud-West,52.36058,4.869789,Entire home/apt,4,2,8,17,550,3,31,TRUE,0,0,4.49,TRUE,137.5,1650,0.13,0.17,0.31,10.99,0,2867.808219
583,8021127,0.43,FALSE,Westerpark,52.38189,4.87265,Entire home/apt,2,1,1,4,125,3,101,TRUE,0,0,4.72,FALSE,62.5,375,0.07,0.14,0.2,4.99,0.326027397,625
584,8073314,1,FALSE,Oud-Noord,52.39472036,4.914163767,Entire home/apt,4,2,3,9,250,3,30,TRUE,0,1,5,FALSE,62.5,750,0.13,0.27,0.26,4.99,0.04109589,1258.726027
585,8079259,1,TRUE,Centrum-West,52.38617,4.88539,Entire home/apt,4,2,2,4,160,3,101,TRUE,5,2,4.98,FALSE,40,480,0.07,0.2,0.19,4.99,0.378082192,834.4520548
586,8100829,0.81,FALSE,Centrum-Oost,52.36422,4.91233,Entire home/apt,2,1,1,12,175,6,101,TRUE,0,0,4.93,FALSE,87.5,1050,0.07,0.22,0.21,4.99,0.002739726,867.4657534
587,8146052,0.09,FALSE,Centrum-West,52.38444,4.88198,Entire home/apt,2,1,1,6,150,3,20,TRUE,0,0,5,FALSE,75,450,0.07,0.19,0.17,4.99,0,750
588,8187901,0.76,TRUE,Centrum-Oost,52.36323,4.89223,Private room,2,1,1,9,150,3,101,TRUE,2,3,4.89,FALSE,75,450,0.07,0.16,0.19,4.99,0.030136986,805.3972603
589,8188948,0.85,TRUE,Centrum-West,52.37632,4.89396,Private room,2,1,1,10,200,3,25,TRUE,5,4,4.81,FALSE,100,600,0.11,0.21,0.25,4.99,0.353760446,1214.986072
590,8189988,0.68,FALSE,De Pijp - Rivierenbuurt,52.35654,4.89015,Entire home/apt,2,1,1,6,175,3,6,TRUE,0,1,4.91,FALSE,87.5,525,0.08,0.2,0.18,4.99,0.178082192,861.3013699
591,8196105,1,TRUE,De Baarsjes - Oud-West,52.36375,4.86606,Entire home/apt,4,2,4,14,325,4,101,TRUE,0,0,5,FALSE,81.25,1300,0.08,0.28,0.27,4.99,0,1625
592,8278300,0.38,FALSE,De Pijp - Rivierenbuurt,52.34933,4.90981,Entire home/apt,2,1,2,9,165,6,101,TRUE,8,1,4.95,FALSE,82.5,990,0.07,0.2,0.21,4.99,0.057534247,964.7534247
593,8384069,0.53,FALSE,Centrum-West,52.37274,4.88085,Private room,1,1,1,4,75,4,60,TRUE,1,1,4.91,FALSE,75,300,0.06,0.1,0.17,4.99,0.410958904,349.8630137
594,8475898,0.24,FALSE,De Baarsjes - Oud-West,52.36528,4.86357,Entire home/apt,2,1,1,5,110,5,101,TRUE,3,0,4.48,FALSE,55,550,0.08,0.17,0.18,4.99,0.569863014,569.0958904
595,8513567,0.6,TRUE,De Pijp - Rivierenbuurt,52.35221,4.90685,Private room,3,1,2,5,100,3,100,TRUE,0,6,4.98,FALSE,33.34,300,0.07,0.15,0.14,4.99,0.75974026,530.9090909
596,8535626,0.34,FALSE,Oud-Noord,52.39655,4.90783,Entire home/apt,4,2,3,7,180,5,20,TRUE,0,0,4.7,TRUE,45,900,0.08,0.12,0.24,4.99,0.008219178,900
597,8551630,0.53,FALSE,De Baarsjes - Oud-West,52.36456,4.87494,Entire home/apt,4,2,2,10,295,3,14,TRUE,0,2,4.97,FALSE,73.75,885,0.12,0.17,0.21,4.99,0.010958904,1489.520548
598,8578108,0,FALSE,Oud-Oost,52.35918,4.92166,Entire home/apt,5,3,5,14,349,5,30,TRUE,0,0,4.8,FALSE,69.8,1745,0.14,0.26,0.28,4.99,0.438356164,1745
599,8584779,0.39,FALSE,Centrum-West,52.38042,4.88346,Entire home/apt,2,1,1,13,120,5,29,TRUE,0,0,5,FALSE,60,600,0.05,0.16,0.17,4.99,0,600.4931507
600,8591687,1,TRUE,Centrum-West,52.37568,4.89425,Private room,2,1,1,1,85,3,101,TRUE,4,4,4.84,FALSE,42.5,255,0.04,0.11,0.15,4.99,0.244837758,444.4690265
601,8644656,0,FALSE,Centrum-Oost,52.36184,4.90585,Entire home/apt,4,2,2,11,205,2,60,TRUE,1,0,4.9,FALSE,51.25,410,0.07,0.07,0.22,4.99,0.125,1188.75
602,8660698,0.99,TRUE,De Pijp - Rivierenbuurt,52.35578,4.89791,Private room,2,1,1,1,106,3,30,TRUE,0,4,4.93,FALSE,53,318,0.05,0.2,0.2,4.99,0.638356164,529.0273973
603,8770120,0.79,FALSE,Bos en Lommer,52.37614,4.84966,Entire home/apt,4,2,2,7,140,4,30,TRUE,0,0,4.81,FALSE,35,560,0.04,0.15,0.14,4.99,0,700
604,8776772,0.22,FALSE,Centrum-Oost,52.37445,4.90541,Entire home/apt,4,2,2,10,264,6,101,TRUE,0,0,4.81,FALSE,66,1584,0.09,0.13,0.29,4.99,0,1321.232877
605,8792635,0.54,FALSE,De Baarsjes - Oud-West,52.36645,4.87192,Entire home/apt,2,1,1,4,100,3,60,TRUE,0,2,5,FALSE,50,300,0.07,0.18,0.19,4.99,0.169863014,701.3150685
606,8792777,0.65,FALSE,Oud-Noord,52.38726,4.93774,Private room,3,1,2,7,160,3,14,TRUE,4,3,4.96,FALSE,53.34,480,0.08,0.18,0.17,4.99,0.77260274,800
607,8798384,0.39,FALSE,Watergraafsmeer,52.3511,4.94085,Entire home/apt,4,2,3,7,150,4,20,TRUE,0,1,4.85,FALSE,37.5,600,0.08,0.12,0.26,4.99,0.115068493,933.1369863
608,8835898,0.58,TRUE,Centrum-Oost,52.36431,4.89932,Private room,1,1,1,5,88,2,14,TRUE,2,1,4.75,FALSE,88,176,0.04,0.15,0.15,4.99,0.5,457.5
609,8872533,0.75,FALSE,De Baarsjes - Oud-West,52.36417,4.85599,Entire home/apt,3,2,1,4,170,3,30,TRUE,0,0,5,FALSE,56.66,510,0.07,0.21,0.21,4.99,0,850
610,8877094,0.75,FALSE,Watergraafsmeer,52.3486,4.94272,Entire home/apt,4,2,1,5,139,3,5,TRUE,1,0,4.94,FALSE,34.75,417,0.06,0.13,0.17,4.99,0.42739726,775
611,8879722,1,TRUE,Centrum-West,52.37786,4.8863,Private room,4,1,2,5,170,1,101,TRUE,1,5,4.87,TRUE,42.5,170,0.07,0.17,0.21,4.99,0.68079096,850
612,8896452,0,FALSE,Zuid,52.35471,4.88151,Entire home/apt,6,3,4,18,460,3,101,TRUE,0,0,4.25,TRUE,76.7,1380,0.08,0.19,0.3,10.99,0,2300
613,8913666,0.67,FALSE,Westerpark,52.39134,4.87707,Entire home/apt,4,2,2,8,229,5,101,TRUE,0,0,4.85,FALSE,57.25,1145,0.1,0.17,0.22,4.99,0,1142.739726
614,8920212,0.43,FALSE,Watergraafsmeer,52.34139,4.92011,Entire home/apt,4,2,4,26,695,3,101,TRUE,6,0,4.17,TRUE,173.8,2085,0.11,0.13,0.3,10.99,0.501369863,3375
615,8977362,0.79,FALSE,Oud-Oost,52.35278,4.91919,Entire home/apt,3,2,2,12,249,3,101,TRUE,0,0,4.69,FALSE,83,747,0.07,0.28,0.21,4.99,0.424657534,1245
616,9021865,0.6,FALSE,De Baarsjes - Oud-West,52.35954,4.86128,Entire home/apt,4,2,4,21,450,3,28,TRUE,0,0,4.53,TRUE,112.5,1350,0.14,0.23,0.21,10.99,0.443835616,2250
617,9045244,0.73,FALSE,Westerpark,52.37864,4.87505,Entire home/apt,3,2,1,6,111,7,7,TRUE,0,0,4.84,FALSE,37,777,0.07,0.15,0.16,4.99,0,619.0547945
618,9070642,0.2,FALSE,Zuid,52.35222,4.86182,Entire home/apt,4,2,4,18,345,3,101,TRUE,0,0,4.87,FALSE,86.25,1035,0.07,0.27,0.25,4.99,0.019498607,1799.094708
619,9075972,0.5,FALSE,Westerpark,52.38095,4.86907,Entire home/apt,2,1,1,1,130,4,101,TRUE,0,0,4.86,FALSE,65,520,0.07,0.16,0.19,4.99,0,650
620,9078341,0.52,FALSE,De Pijp - Rivierenbuurt,52.35116533,4.895432937,Entire home/apt,2,1,1,4,195,3,15,TRUE,1,1,5,TRUE,97.5,585,0.07,0.22,0.21,4.99,0.021917808,1120.972603
621,9103703,0.77,FALSE,Oostelijk Havengebied - Indische Buurt,52.36417,4.93963,Entire home/apt,2,1,1,3,85,2,4,TRUE,1,1,4.84,FALSE,42.5,170,0.05,0.11,0.16,4.99,0,450
622,9104541,0.97,FALSE,De Baarsjes - Oud-West,52.36577,4.8613,Private room,2,1,1,1,80,3,101,TRUE,1,4,4.91,FALSE,40,240,0.06,0.12,0.17,4.99,0.016438356,390.2054795
623,9108470,0.09,FALSE,Oostelijk Havengebied - Indische Buurt,52.36008,4.94462,Entire home/apt,4,2,2,1,125,45,101,TRUE,29,0,4.9,FALSE,31.25,5625,0.08,0.11,0.19,4.99,0.997260274,625
624,9181640,0.83,FALSE,De Baarsjes - Oud-West,52.37239,4.87172,Private room,2,1,1,3,98,3,100,TRUE,2,3,4.56,FALSE,49,294,0.04,0.14,0.16,4.99,0.757660167,509.2618384
625,9186603,1,FALSE,De Baarsjes - Oud-West,52.36641,4.85251,Entire home/apt,4,2,2,5,179,5,21,TRUE,0,0,4.79,FALSE,44.75,895,0.08,0.17,0.15,4.99,0,892.4657534
626,9247120,0.81,TRUE,Oud-Oost,52.35165,4.91358,Entire home/apt,4,2,2,10,154,3,100,TRUE,0,1,4.78,FALSE,38.5,462,0.08,0.22,0.24,4.99,0,770.2739726
627,9272999,0.99,FALSE,De Baarsjes - Oud-West,52.37226,4.85366,Private room,1,1,1,2,89,3,101,TRUE,5,2,4.16,TRUE,89,267,0.06,0.11,0.16,4.99,0.134615385,450
628,9273467,0.99,FALSE,De Baarsjes - Oud-West,52.37036,4.85414,Private room,3,1,2,1,92,2,101,TRUE,13,3,4.29,FALSE,30.67,184,0.08,0.13,0.14,4.99,0.894230769,540
629,9310110,0.83,FALSE,Centrum-West,52.37821,4.89264,Entire home/apt,4,2,3,10,280,5,30,TRUE,0,0,4.6,FALSE,70,1400,0.09,0.22,0.27,4.99,0.049315068,1463.493151
630,9322953,0,FALSE,Zuid,52.34375,4.85807,Entire home/apt,2,1,1,2,100,3,101,TRUE,0,0,4.87,TRUE,50,300,0.06,0.13,0.19,4.99,0,500
631,9340964,0.69,FALSE,Centrum-West,52.38571,4.8833,Entire home/apt,3,2,1,1,57,3,22,TRUE,0,1,4.11,TRUE,19,171,0.06,0.11,0.15,2.99,0,424.7945205
